PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS
RN|72318638|CN222291|AN0267|ACT|2900|10|Moreland St|2|1||02119||Great Newer 4 Bedroom 1.5 bath 2nd floor unit near Dudley Square. Features: good size bedrooms with ample closet space, kitchen with granite countertops, Hardwood floors throughout, new windows, washer and dryer in unit. Central AC. Walking distance to T, easy highway access... Available 9/1. Please email with questions and showing requests!|14|5/2/2018 1:25:00 AM|0|Suffolk|MA|D|6|4|1|1||0|9999|9999|1f;1h
RN|72318639|CN222291|AN0267|ACT|3900|127|Cedar St|3|1||02119||Great Newer 5 Bedroom 2 bath 3rd floor unit in the heart of Fort Hill. Features: good size bedrooms with ample closet space, kitchen with granite countertops, Hardwood floors throughout, new windows, washer and dryer in unit. Walking distance to T, easy highway access... Available 9/1. Please email with questions and showing requests!|6|5/2/2018 1:25:00 AM|335546365|Suffolk|MA|D|6|5|2|0||0|9999|9999|2f;0h
RN|72318640|CN222291|AN0267|ACT|2900|129|Cedar St|2|1|FHL|02119||Great 4 Bedroom 2 bath 2nd floor unit in the heart of Fort Hill. Features: good size bedrooms with ample closet space, Coin-op washer and dryer in basement.Walking distance to T, easy highway access... Available 9/1. Please email with questions and showing requests!|5|5/2/2018 1:26:00 AM|0|Suffolk|MA|D|6|4|2|0||0|9999|9999|2f;0h
RN|72318807|TM308356|NB1840|ACT|2650|24|Seaver St|8|1|002|02121||Newly renovated in 2017, 4 bedroom unit on the 4th floor in a multi-family house located near Dorchester/Roxbury line. Unit features a living room. Modern kitchen with granite countertops and stainless steel appliances. Hardwood floors throughout. Coin-op laundry in the basement. HEAT AND HOT WATER INCLUDED IN THE RENT. On-street parking with a residential permit. Easy access to the public transportation. Cat friendly for $25/month. Dog is considered on a case by case basis for an additional $75/month upon landlord's approval. Security deposit negotiable.|11|6/6/2018 8:01:00 AM|555811958|Suffolk|MA|D|6|4|1|0||0|9999|1000|1f;0h
RN|72318871|BB804796|BB2436|ACT|2800|321|Harvard|205|13||02138||Conveniently located 2 beds, 1.5 baths multi-level condo at the "Stone Chapel"  nr Harvard Sq, Central+Inman Squares & Red line train. Unit features fresh paint, brand new beige carpet flooring, balcony, spacious open floor plan with living room/dining room, seperate galley kitchen with electric stove, washer/dryer in in unit, central air conditioning and 1 garage parking included!  sorry no pets. Available Now|7|6/14/2018 3:43:00 PM|572302826|Middlesex|MA|C|5|2|1|1||1|99999|814|1f;1h
RN|72318895|CT005919|AN4134|ACT|3400|17|Otis St|305|13|ECM|02141||One First, Cambridge's award winning building with 24 hour concierge, leisure living courtyard, spacious roof deck overlooking the city, fitness room, and club Room. This unit includes one garage parking space. The condo features a kitchen with stainless steal appliances and granite countertops, hardwood floors in the living areas and wall-to wall carpet in the bedrooms. There is a master bath and ample closet space in both rooms. The breakfast bar opens into the living room giving you different dining and entertaining options. One First is  conveniently located only steps away form the Green Line, Lechmere T stop, many restaurants, and Cambridge Side Galleria. Close to MIT and the Charles River!|11|5/2/2018 11:02:00 AM|50333694|Middlesex|MA|C|5|2|2|0|Y|1|9999|1138|2f;0h
RN|72318944|CN219090|NB1520|ACT|4650|280|Newbury|5|1|101|02116||Awesome floor through, penthouse 2 bed/2 bath apartment in professionally managed building overlooking Newbury St with private roof deck! An in-unit staircase leads up into a large, open living / dining room with skylights, high ceilings, and a wrap around ceramic tiled kitchen with gas cooking, dishwasher, and disposal. To the right are two large bedrooms, 2 full tiled bathrooms, and stacked, in unit washer and dryer. A spiral staircase in the center of the apartment leads up to a 360 degree private roof deck with stunning views of the Back Bay and Newbury Street. Good closet space, central A/C and heat, hardwood floors in living room, and carpeted bedrooms cap off this rare rental. Must see apartment in great Back Bay location. Pet friendly! Lease to go through 8/31/2019|19|5/2/2018 11:39:00 AM|7864317|Suffolk|MA|D|4|2|2|0|Y|0|0|1309|2f;0h
RN|72318983|CN216094|AN3350|CTG|2975|1083|Beacon St|2|12|06Z|02446||FULLY FURNISHED 2BR with a parking space on Beacon Street. 2nd floor unit in 4-unit Brownstone building facing Beacon street. Unit features high ceilings, hardwood floors, decorative fireplace, and large windows overlooking Beacon Street. Heat and Hot water are included in rent, laundry in the building. Steps from Green C line Hawes Street Station, whole foods market, Bakery, Cafe, Fenway, and Longwood Medical area. One parking space is available for $175/month.|14|5/29/2018 8:32:00 AM|17660|Norfolk|MA|C|5|2|1|1||1|9999|1078|1f;1h
RN|72319002|TM304200|BB7126|ACT|1625|27|Tedford Ave|1|20||02151||This is a well maintained large 1 bedroom unit  in West Revere. Large Bedroom, Living Room, Dining Area, and Kitchen. The subject has Tile Flooring throughout, updated windows, Off-Street Parking for 1-Car, a Private Entry to a Patio Area with Patio Furniture.|7|5/2/2018 12:21:00 PM|222190818|Suffolk|MA|D|4|1|1|0|N|1|8000|900|1f;0h
RN|72319010|CN212379|BB7126|ACT|1500|1|Spray Ave|Front|20||02151||Cute as a button. Perfect space for someone looking to travel into the city. CLOSE TO MAJOR HIGHWAYS, CLOSE TO BEACHMONT Train Station, and the seawall which is a great place to sit and chill with the ocean below your feet. Extra Large living room with enough space for dining area,  large bedroom and kitchen with stackable washer/dryer.  NO SMOKING ALLOWED. Small pets can be negotiated. Landlord lives on premises.  Revere beach only half mile away.  SUMMER is coming here's your chance to be close to beach and not have the hassles of crowds.|5|5/2/2018 12:33:00 PM|163309604|Suffolk|MA|D|3|1|1|0||1|5296|650|1f;0h
RN|72319076|BB801150|NB2388|ACT|3200|85|Munroe|3|1|004|02119||Come see this bright specious four bedrooms condo featuring hard wood floors in the living and dinning area with two full baths. Very close to public transportation and easy commute to Boston downtown. Walking distance to great Boston Latin academy and John D'Obryant School of Science and Mathematics.|8|5/23/2018 5:28:00 PM|1073742126|Suffolk|MA|C|7|4|2|0|Y|1|7900|1359|2f;0h
RN|72319121|BB806585|BB5919|ACT|5000|25|Bay State Road|3|1|101|02215||FURNISHED short term rental available anytime June 27th through the end of July 2018. Stunning two bedroom, one and a half bath home with direct access single parking space included! Newly renovated and strikingly decorated full floor of a Boston brownstone. The apartment is designed and decorated by its owner, a New York City interior designer.  Take the elevator or walk the open, dramatic staircase to the third floor. The apartment’s 2018 modern amenities and décor live harmoniously with the charm and character of this historic 1890’s building, which is protected by Boston’s Back Bay historical society. There are sweeping Charles River Views from the living/dining room and kitchen. Beautiful high ceilings and hardwood floors throughout. Central air/heat, Master bedroom with queen size bed, guest room features an office with full sized pull out sleep sofa. W/D in unit. Walk to the Charles River, Newbury Street, Public Garden, World Class Restaurants and more! Truly a must see home!|13|5/2/2018 1:47:00 PM|1940832797|Suffolk|MA|C|6|2|1|1||1|9999|1152|1f;1h
RN|72319194|CN226698|BB9009|ACT|1575|50|Spring Street|1|1|009|02132||1 bed 1 bath In West Roxbury! Hardwood floors throughout, Large living room, Spacious dining room, Open concept kitchen, Large sunny bedroom, Extra closets, Original home accents,  Located across the street from stores, about five minutes from the West Roxbury stop on the commuter rail, restaurants, Starbucks, banks, pizza shops, supermarkets, pharmacies, close to laundromat, and many other amenities - does not include utilities. Available Immediately.|4|5/7/2018 9:07:00 AM|536870910|Suffolk|MA|D|4|1|1|0||0|5431|725|1f;0h
RN|72319200|CN206943|NB1611|ACT|2950|236|columbia st|1|13||02139||2 bedroom/1bath condo on high 1st floor is in prime Cambridge location in between Inman, Central, Kendall and Union Squares.  Close proximity to MIT and Harvard, vibrant local dining and cultural scenes, Whole Foods, H mart and Trader Joe's markets, parks and T stations as well as Kendall Tech zone is amazing and unbeatable.  Both bedrooms are very spacious with large windows and closets. The eat in kitchen opens onto a patio garden that offers a shady sanctuary in the middle of the city.    Private in unit laundry is conveniently located off the kitchen and there are additional closets and basement storage space.  The bedrooms and living room feature hardwood floors and natural wood trim.|9|5/2/2018 2:47:00 PM|2120768126|Middlesex|MA|C|5|2|1|0||0|2797|987|1f;0h
RN|72319271|CT006806|NB1863|ACT|4200|151|Tremont Street|22D|1|108|02111||Beautiful and Uniquely Renovated 2BR/2BA at Tremont on the Common. This spacious floor plan on the 22nd floor features an open concept european kitchen, living, and dining room. Hardwood floors through out, custom tiled bathrooms and great storage space. The master bedroom features a custom walk-in closet and balcony as well as a contemporary en-suite bathroom. The second bedroom is spacious and bright. Tremont on the Common features 24-hour two member concierge, 24-hour garage attendant, outdoor pool, fitness room, and club room. Direct access garage parking for rent (based on availability). Live on the Boston Common in Midtown, walk to Public Garden, Charles Street, Newbury Street, North End, and the Waterfront.  RED, ORANGE, and GREEN Line T steps from your front door!  Available NOW.|17|6/8/2018 1:45:00 PM|490655723|Suffolk|MA|C|4|2|2|0|Y|0|1080|1080|2f;0h
RN|72319281|CN212205|BB3166|ACT|2650|170|Winthrop Road|8|12||02445||Adorable two bedroom in the heart of Washington Square! Open layout, breakfast bar, private deck, parking for rent at $175/spot, hardwood floors, heat & hot water included.   Enjoy the convenience of the C or D lines with the best restaurants Brookline has to offer!|7|6/5/2018 4:35:00 PM|1627531356|Norfolk|MA|C|4|2|1|0|N|0|0|800|1f;0h
RN|72319292|CN201247|BB3166|PCG|2675|170|Winthrop Road|7|12||02445||Adorable 2 bedroom in the heart of Washington Square! Open layout, breakfast bar, private deck, parking for rent, hardwood floors, heat & hot water included.  Enjoy the convenience of the C or D lines with the best restaurants Brookline has to offer!|9|6/5/2018 4:33:00 PM|1627465957|Norfolk|MA|C|4|2|1|0|N|0|0|600|1f;0h
RN|72319324|CN208994|AN1351|ACT|2500|118|Mason Terrace|2|12|06Y|02446||Excellent Location! Renovated 2-BR unit on a quiet street near Coolidge Corner. Spacious garden level apartment with full size windows. Large living room with fireplace. Kitchen has plenty of counter and cabinet space. Two generous size bedrooms. In-unit washer a dryer. Heat and hot water are included in the rent. Close to public transportation, Green C line, shops, restaurants, bookstore, independent movie theater, and Longwood Medical area.|11|6/11/2018 3:26:00 PM|16780695|Norfolk|MA|D|5|2|1|0||0|0.16|1000|1f;0h
RN|72319350|BB981326|AC2100|EXT|1795|1091|BOYLSTON ST.|3|1|105|02115||Available NOW.     FENWAY / 1 BLOCK to MASSACHUSETTS AVENUE.    STUDIO CONDO with DISHWASHER  and EAT-IN KITCHEN.    HARDWOOD FLOORS.  HEAT and Hot Water INCLUDED.    (CONVENIENT to):  BERKLEE, BOSTON CONSERVATORY,  N.U., HYNES "T" Stop, COPLEY SQ.,  BACK BAY, SOUTH END,  Restaurants, and Supermarkets.|8|6/7/2018 2:24:00 PM|206544410|Suffolk|MA|C|2|0|1|0||0|361|361|1f;0h
RN|72319415|CT002937|NB3599|ACT|2200|171|W 8th|3|1|005|02127||AVAILABLE JUNE 1...Open & airy 1 bedroom that gets plenty of sunlight throughout.  Unit boasts hardwood floors, lots of newer windows, spacious bedroom with 2 closets, large bathroom with new toilet & fixtures.  Maintained common spaces and you'll notice this when you first walk in, pride of ownership in this building.  Extra storage unit in basement along with FREE laundry!  Enjoy the fully fenced yard in the summer complete with patio set, fire pit and hammock.  It's a 10 minute walk to Andrew Station or 15 to Broadway for commuters to downtown Boston.  Just a 5 min walk to all the new restaurants on West Broadway or 10 to Foodies to grab groceries.  Enjoy all that Southie has to offer including the beach in the summer!  Pets allowed on a case by case basis. Good credit and references please.  First, security & full months broker fee due at lease signing.|8|5/8/2018 9:15:00 AM|48889|Suffolk|MA|C|3|1|1|0||0|999999|600|1f;0h
RN|72319429|CN215563|AN3203|ACT|1700|388|0CEAN AVE|208|20||02151||THIS APARTMENT IS DIRECTLY ACROSS FROM REVERE BEACH, THE FIRST PUBLIC BEACH IN THE UNITED STATES. THE VIEW IS FANTASTIC, AS YOU CAN WATCH ALL THE CRUISE SHIPS BEFORE THEY ENTER THE SEAPORT AREA.   AND ALSO ACCESS TO WONDERLAND "T" STATION, WITHIN 5 MIN. WALK FROM THIS APARTMENT. THE BLUE LINE TAKES YOU DIRECTLY TO DOWNTOWN BOSTON, WITH CONNECTIONS TO ANY WHERE YOU WOULD LIKE TO GO.|6|6/21/2018 1:47:00 PM|-801667807|Suffolk|MA|D|3|1|1|0|Y|1|0|850|1f;0h
RN|72319437|NB113546|AN4224|ACT|2975|110|Strathmore Road|301|1|011|02135||Premiere 2 bed/ 2 bath condo located in the heart of Cleveland Circle, Brighton! Unit features include modern kitchen, granite counter tops, stainless appliances, hardwood floors, high ceilings and spacious bedrooms. Well managed building with (1) deeded parking space included in rent and laundry in unit! Easy access to multiple T lines including (B, C and D), Newton, Brookline and Chestnut Hill. This is a rare, beautiful, corner unit with open floor plan and lots of sun light. Available now or July 1, 2018 possibly flexible.|7|5/2/2018 5:24:00 PM|-2092381531|Suffolk|MA|C|4|2|2|0|Y|1|9999|886|2f;0h
RN|72319495|CT006652|AC0566|BOM|2750|8|Museum Way|1107|13|ECM|02141||Luxury living at it's best. One bdrm unit for RENT with a fantastic view of Boston City and Charles River View. This is a fully updated unit with a private balcony, stainless steel appliance, granite counter top, and hardwood floors through out.  The amenities includes 24 hrs concierge, gym, year around heated pool, hot tub, business center, social lounge, and movie room.  Living here you are steps from the Galleria Mall, restaurants, Whole foods, and walking distance to the Green line.  There is also a free E-Z ride shuttle that takes you to  North Station and Kendall Sq.  Valet parking is included with this gorgeous unit.|10|5/11/2018 1:59:00 PM|4064250|Middlesex|MA|C|4|1|1|0||1|9999|663|1f;0h
RN|72319525|NB110081|NB1070|ACT|2850|404|Marlborough St|3|1|101|02115||Available for July 1 or July 15th ..very unique unit and beautiful in so many ways. NO PETS, NO SMOKING and NO STUDENT.  This was the Library of this Romanesque Revival 1888 former single-family home. On the 2nd flr it faces front view. Large operable windows. This was beautifully restored in 2008. High ornamental ceiling crown mouldings. Ornate non-working fireplace & hand carved radius bookcases. All modern appliances/latest sprinkler/fire systems. Hardwood Walnut throughout. Beautiful inside & Common areas too. Air Conditioning and heat and hot water included.|12|6/14/2018 10:47:00 AM|-1811922708|Suffolk|MA|C|2|1|1|0||0|10000|559|1f;0h
RN|72319542|BB954542|AN4467|ACT|3495|31|Linden Place|3|12|06W|02445||Sunny and spacious 3 bedroom.  Certified de-leaded.  Great for roommates or families.  Ample closet space with additional storage in the basement.  High ceilings, hardwood floors, decorative fireplace.   Enjoy the eat-in kitchen with stainless appliances, granite counter tops, dishwasher, gas cooking and small pantry.  Open living room with adjoining private deck overlooks the park across the  street.  Close to Longwood Medical Center, Brookline Village, T stop. Common laundry in this professionally managed building.   Available Now|14|5/2/2018 7:05:00 PM|-1165490115|Norfolk|MA|D|5|3|1|1||1|9999|1200|1f;1h
RN|72319590|NB110608|NB1087|ACT|2450|8|Garrison|710|1|101|02116||top floor sunny one bed overlooking Bostons South End- bay windows in living room- bay windows in bedroom-  elegant lobby- 2 elevators- live at the base of the Prudential- 2 malls at your feet- Shaws market across the street- Prudential T stop across the street- Boston Public library across the street- Boston Sports Club across the street.-rent includes heat and hot water- this is a no pet building- hardwood floors just resanded and new poly. Freshly painted|1|5/2/2018 8:02:00 PM|1350303738|Suffolk|MA|C|3|1|1|0||0|99999999|500|1f;0h
RN|72319609|BB302012|BB1485|ACT|1750|4|Cross St|2|41||02472||Recently updated, In The Heart of Watertown Square, great commuter location with the MBTA bus lines within walking distance for Boston, Cambridge and Waltham.  Walk to restaurants and Shopping, Bike paths leading to Boston, Cambridge and Waltham,  Large walk-in closet, Attic storage space. Heat included.|7|5/2/2018 8:33:00 PM|0|Middlesex|MA|D|4|1|1|0||1|8000|700|1f;0h
RN|72319640|BB302012|BB1485|ACT|1750|10|Cross St|1|41||02472||Recently updated, In The Heart of Watertown Square, great commuter location with the MBTA bus lines within walking distance for Boston, Cambridge and Waltham.  Walk to restaurants and Shopping, Bike paths leading to Boston, Cambridge and Waltham,  Large walk-in closet, Attic storage space. Heat included.|7|5/2/2018 9:06:00 PM|254|Middlesex|MA|D|4|1|1|0||1|8000|700|1f;0h
RN|72319675|BB804796|BB2436|ACT|2400|99|POND AVE|306|12|06W|02445||FOR RENT - Spacious corner unit 1 bed/1 bath cond with open dining/living room floor plan at the Brook House.  Close to T, Longwood medical area, shops and restaurants.  Fabulous building amenities, 24 hr concierge/security, tennis, pool, gym, aerobics room, weight room and BBQ area. Heat and garage parking (space #435) included.  Available AUGUST 1.|11|5/2/2018 9:42:00 PM|0|Norfolk|MA|C|3|1|1|0|Y|1|9999999|975|1f;0h
RN|72319836|TM313438|AN2383|ACT|5000|400|West 1st|400|1|005|02127||Beautiful contemporary townhouse nestled in the heart of South Boston. Enter into your four story home through your private street entrance or two car garage.  The main living level is an ideal venue for entertaining with floor to ceiling windows and open concept living. A sleek and modern kitchen/dining area and a sun filled living room is completed with a gas fireplace and office nook.  The third floor has two spacious bedrooms, each with ample closet space and a shared full bath. The private master suite is located on the upper level adjacent to the large private balcony.  Two garage parking spaces complete this luxurious rental opportunity.  Located between South Boston and the Seaport, this home is in close proximity to a number of exciting retail and dining destinations. With convenient access to public transportation and major highways, this is the perfect location for any lifestyle!|18|5/3/2018 7:24:00 AM|81918|Suffolk|MA|B|5|3|2|0|Y|2|0.04|1581|2f;0h
RN|72319874|CN215563|AN3203|ACT|2400|394|0CEAN AVE|1015|20|REV|02151||THIS APARTMENT IS DIRECTLY ACROSS FROM REVERE BEACH, THE FIRST PUBLIC BEACH IN THE UNITED STATES. THE VIEW IS FANTASTIC, AS YOU CAN WATCH ALL THE CRUISE SHIPS BEFORE THEY ENTER THE SEAPORT AREA.   AND ALSO ACCESS TO WONDERLAND "T" STATION, WITHIN 5 MIN. WALK FROM THIS APARTMENT. THE BLUE LINE TAKES YOU DIRECTLY TO DOWNTOWN BOSTON, WITH CONNECTIONS TO ANY WHERE YOU WOULD LIKE TO GO.|6|6/21/2018 2:20:00 PM|-801667560|Suffolk|MA|D|4|2|2|0||1|0|1100|2f;0h
RN|72319954|BB808174|AN2383|ACT|2000|17|Fleet Street|1|1|103|02113||Available June 1st.  Great opportunity to live right in the heart of the North End! This spacious first floor unit offers an eat-in-kitchen, large living area, spacious bedroom and private deck. Pets considered.|8|5/3/2018 9:59:00 AM|25167665|Suffolk|MA|D|3|1|1|0||0|0|800|1f;0h
RN|72319977|BB300116|M95266|ACT|5500|90|Atwood Ave|90|39|NVL|02460||Beautiful 3 Bedroom, 4.5 Bath  townhouse  with a  spacious floor plan,  hardwood floors,stainless/granite kitchen, fire placed living room, 1/2 bath &  dining room on 1st floor, prewired A/V. 2nd floor has 2 bedrooms & 2 baths , including large master suite with Jacuzzi tub, 5 head Body Spray Shower and a large Walk-in closet. ,  3rd floor has 1 bedroom & bath, Also an Exercise room and bath in lower level.This home is perfect for entertaining and is located on a side street within walking distance to Newtonville center, public transportation  and Cabot Elem/ North High. Oversized 2 car garage , A wonderful rental!|10|6/19/2018 12:41:00 PM|234881029|Middlesex|MA|B|8|3|4|1|Y|2|9691|2300|4f;1h
RN|72320015|BB981188|AC1213|ACT|3600|114|Pearl St|1|39||02458||Beautiful 4 bedroom apt. in a 2 family house with 2 full baths 2 floors with 2 bedrooms upstairs and 2 on the main level with large kitchen and living room.garage and plenty of parking.great backyard with fruit trees.|12|6/14/2018 1:56:00 PM|1820356605|Middlesex|MA|B|6|4|2|0||3|99999999|99999|2f;0h
RN|72320018|BB300116|M95266|ACT|5600|53|Stearns St|53|39|NCR|02459||***Charming Newton Centre Victorian***5 Bedroom 3.5 Bathroom***Livingroom, Diningroom & eat in kitchen 1/2 bath  with laundry on 1st floor***2nd floor , 3 bedrooms, full bath & master bedroom with master bath**3rd floor, full bath, aupair & family room or bedroom*** Hardwood Floors thru out***Air Conditioning installed last year***2 Car Garage**Wonderful Neighborhood*** close to T & Shopping** A Pleasure to Show!!|11|5/3/2018 10:55:00 AM|0|Middlesex|MA|A|11|5|3|1|Y|5|9100|2976|3f;1h
RN|72320237|BB800183|AN4456|ACT|2500|271|Dartmouth|3k|1|101|02116||Studio Condo in a historic building in the Heat of the Back Bay. Corner of Dartmouth and Newbury. Walk to T, shopping, Restaurants, and everything Boston has to offer. Elevator building with huge common roof deck which offers sweeping panoramic views of the City. Brand new custom kitchen separated from the living space just installed. This studio is large with bow front windows overlooking Newbury St. and has an enormous closet as well as an updated bathroom. The unit is available for 7/1  Please text or email list agent for showings.|13|5/3/2018 1:27:00 PM|308407293|Suffolk|MA|C|1|0|1|0||0|12000|500|1f;0h
RN|72320254|NB111027|NB9589|ACT|2500|58|LAKE ST|1|1|04W|02135||Grand & Sunny  2 Bedroom apartment in fantastic location, Hardwood Floors, Eat in Kitchen, Extra Large Living Room.    Easy acces to the T, Bus and highways    RENT INCLUDES: HEAT, HOT WATER, ELECTRICITY, WATER & SEWER|7|6/18/2018 9:34:00 AM|1048575|Suffolk|MA|D|4|2|1|0||0|6400|1400|1f;0h
RN|72320270|NB900397|NB9350|ACT|5500|2|Avery St|20B|1|108|02111||Ritz, Luxury 2 bed/2 bath on high floor with amazing views. Experience the ultimate in luxury services including concierge, doorman/porter, Ritz Hotel services, Equinox Sports Club & Spa. Enjoy dramatic sunrise views of Boston Harbor and panoramic city views from over sized floor to ceiling windows. This home features a open style gourmet kitchen with Sub Zero,Viking range, granite counter tops with a breakfast bar, Brazilian Cherry floors, two marble baths, in unit laundry and great sunlight. Located in the vibrant Midtown neighborhood and just steps to Boston Common, Public Garden, Theater District, Financial District, Seaport, Roche Bros Grocery, T/highway and airport access. The rent includes 1 valet parking spot and 60 hours/ month of guest parking. Available July 01. Please note that the tenant is responsible for a move in/out fee of $750 each way.|16|5/3/2018 1:49:00 PM|1080776672|Suffolk|MA|C|4|2|2|0|Y|1|0|1032|2f;0h
RN|72320302|CN206757|NB3861|ACT|1600|2001|Commonwealth Ave|24|1|011|02135||Perfect 1 bedroom condo rental available at 2001 Comm Ave! Ideally located across the street from South Street T stop and just a half mile walk to Cleveland Circle. The unit features hardwood flooring throughout with a spacious bedroom, open concept living room and kitchen with a dishwasher, onsite laundry and elevator access. Available September 1st.|11|5/3/2018 2:14:00 PM|12584957|Suffolk|MA|C|2|1|1|0|N|0|450|450|1f;0h
RN|72320312|CN220214|BB5919|ACT|4200|100|Pier 4|0|1|113|02210|||6|5/3/2018 2:25:00 PM|32767|Suffolk|MA|D|4|1|1|0||1|0|0|1f;0h
RN|72320344|A8000889|BB5372|ACT|1900|103|W 8th Street|#2|1|005|02127||Check Out This Great Apartment!    *Fabulous Natural Light  *White Cabinetry/Stainless Appliances  *1- Tiled Bathroom  *Open Layout Living Space  *1- Queen/King Sized Bedroom  *Double Closet Space  *Common Use W/D in Basement  *Minutes to T Stops/Foodies/W Broadway  *Minutes to Downtown/Seaport District|8|5/3/2018 2:48:00 PM|1355189942|Suffolk|MA|D|3|1|1|0||0|9999|9999|1f;0h
RN|72320357|BB600081|BB0815|ACT|2200|919|Shirley St.|2|21||02152||Recently remodeled  2 bedroom 5 room apt with gleaming hardwood floor. 2 good size bedrooms with a walk in closet. Stainless steel appliances, granite counter top. Modern bathroom with tub and shower. Big private deck overlooking the bay in the back, Ocean views from the front of the apt. Winthrop offers beautiful beaches, fine restaurants, and walking trail. Transportation is at the corner of the street.|15|5/3/2018 3:01:00 PM|-20878894|Suffolk|MA|D|5|2|1|0|N|1|8098|1100|1f;0h
RN|72320392|TM327588|AN2383|ACT|2700|151|Tremont St.|27G|1|114|02111||Soaring above the Boston Common! Spectacular and breathtaking views of the Boston Common, Charles River, Back Bay, State House, Beacon Hill, and Beyond! Great studio unit with separated sleeping alcove and bedroom area. Fully customized and renovated unit with hardwood flooring through out, top of the line custom designer kitchen with granite counter tops and stainless steel appliances, full stone appointed bathroom, customized built out closets and storage spaces. Tremont on the Common features 24-hour concierge service, available direct access garage parking, fitness room, outdoor pool, resident lounge and library and available guest parking. Live on the Boston Common in Boston’s exciting and evolving Midtown and Downtown Crossing District!|22|5/3/2018 3:26:00 PM|-1925184077|Suffolk|MA|C|3|0|1|0|N|0|590|590|1f;0h
RN|72320415|NB115208|AC1873|ACT|4500|86|Litchfield St|A|1|011|02135||Newer construction luxury condo built in 2009 with top of the line luxury finishes. Four large bedrooms, two full baths and one half bath in this massive duplex unit (1700 sqft). Stunning chefs kitchen boasts all high-end Bosch stainless steel appliances, granite countertops, open concept, beautiful high end cabinets, side bar, eat-in counter space, recessed lighting, high efficiency natural gas heating and central AC. Master bathroom boasts two huge closets and a private attached full bath. Full size laundry available in unit as well as two huge utility/storage closets. Includes two-three off street deeded spaces, and there’s plenty of non permit required on street parking. Private porch in back for entertaining with front and rear access. Public transportation via New Balance commuter stop, the 70 and 86 bus stop just at the end of the street! Location close to Mass Pike, Storrow and Memorial Drive. Walking distance to Shaws Market and all of Allston’s famous nightlife and shops.|14|5/3/2018 3:38:00 PM|10502164|Suffolk|MA|C|6|4|2|1|Y|3|99999|1700|2f;1h
RN|72320428|BB809781|BB2054|ACT|7500|188|Brookline Ave.|21J|1|105|02215||Pet Friendly! Live in luxury at the new Pierce condominium high-rise in Boston. Perched high on a corner on the 21st floor, this luxury home offers floor-to-ceiling windows with dramatic Boston views including the Charles River. With an abundance of sunlight and a flowing floor plan, you will enjoy living and entertaining in style. The open chef's kitchen, high end finishes and stunning views offer a truly elevated living experience. The master bedroom offers views of the Charles River, wall of closets and a five-piece master bath en-suite. In-home washer/dryer. The Pierce offers five-star luxury with a full-time building concierge AND a concierge staff from NY-based Luxury Attaché Services. The building amenities include a private dining room with glass floor, a sky deck with kitchen and gas fireplace, gym, rare roof pool and deck, and library. One assigned garage parking space (#55) is included. Night photos from unit next door but same views as this home!|19|6/20/2018 3:25:00 PM|1662000119|Suffolk|MA|C|5|2|2|0|Y|1|9999|1515|2f;0h
RN|72320604|CN211565|NB1736|ACT|1950|154|West Concord Street|2B|1|104|02118||Show up with a suitcase! Fully furnished South End studio rental on upper level of brownstone condominium building in great location on W. Concord St near the corner of Tremont St. This efficient studio is tastefully furnished and features hardwood floors, two large west-facing windows, high ceilings, lofted storage area, renovated kitchen with granite counters and full gas oven, and renovated tiled bathroom. Common laundry in building. Rent includes heat, hot water and gas. Tenant to pay for electric, cable and wifi.  Available Now  for a 6-12 month rental. Heart of South End steps to Tremont St shops/restaurants, parks, nightlife, Orange/Green/Silver Line T & Pru/Copley.|5|5/3/2018 6:34:00 PM|-1850952654|Suffolk|MA|D|1|0|1|0||0|0|255|1f;0h
RN|72320618|BB700138|BB7011|ACT|1550|20|Benedict Street|1F|17||02145||Cozy Studio walk to Sullivan Square T. Rent includes all utilities. Hardwood floors, decorative NON WORKING Fireplace, Includes (1) off street parking space.|5|5/3/2018 6:53:00 PM|0|Middlesex|MA|D|2|0|1|0||1|4000|400|1f;0h
RN|72320625|BB700138|BB7011|ACT|1850|134|Broadway|1|17|ESV|02145||Modern two bedroom condominium with renovated kitchen and common yard. Shared laundry and deeded storage in the basement. Walk to the Sullivan Square Orange Line T, Assembly Row, restaurants and easy access to major highways. This unit features gleaming hardwood floors, fantastic kitchen appliances, maple cabinets, great closet space. Rent includes heat & hot water.|6|5/3/2018 7:02:00 PM|0|Middlesex|MA|C|5|2|1|0||0|3750|800|1f;0h
