PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY
RN|72429358|CN221576|AN2814|ACT|2600|213|East Eagle|1|1|019|02128||BRAND NEW CONSTRUCTED 2 BED / 2 BATH LUXURY CONDO RENTAL UNIT LOCATED IN THE EAGLE HILL NEIGHBORHOOD OF EAST BOSTON!     Spacious 1026 sqft layout includes a modern kitchen with stainless steel appliances, granite counters, beautiful white cabinets with tile back-splash and an island that leads into an open concept bright living room with space for a dining table and living room set with a fireplace to warm the room. Light hardwood floors throughout the space complete the modern and contemporary feel which flows into the bedrooms. The master bedroom 13' x 11' has a on-suite bathroom with black and white tile finishes with a large tub and good sized vanity counter space. Second bedroom measure 11' x 11' with good closet space and bright windows.These luxury units are settled in the Eagle Hill neighborhood close to the Chelsea River, American Legion Playground, 0.6 mile walk to Airport T station|8|12/3/2018 5:21:00 PM|509|Suffolk|MA|C|6|2|2|0||0|0.01|1026|2f;0h|N||||
RN|72429374|NB110484|AN0423|ACT|2100|153|Strathmore Rd|10|1|04Z|02135||Available December 15th. This is a bright and open, third floor condo in a great location just outside of Cleveland Circle, close to Boston College and not far from Brighton Center. Directly along the Green B Line, #86 bus and BC Shuttle - also within reasonable distance to the C & D Lines. The unit is sunny, has high ceilings, hardwood floors throughout, and is very well maintained. There are two large bedrooms, a private balcony, lots of closets, laundry in unit, an actual Eat-In-Kitchen with dishwasher and loads of counter and cabinet space, large living room for entertaining, and an over sized foyer area that can serve as extra living space, dining room, or potential office. Rent includes heat & hot water and there is extra storage in the basement. Vacant and easy to show with advance notice.|16|12/3/2018 6:12:00 PM|1417740824|Suffolk|MA|C|4|2|1|0||0|760|760|1f;0h|N||||
RN|72429388|BB801267|AN1594|ACT|2000|176|Poplar St.|2|1|008|02131||CLOSE TO THE HEART OF ROSLINDALE VILLAGE...Beautiful two bedroom unit about 1000ft from the commuter rail and local shops and restaurants.  OWNER PAYS FEE!  Rehabbed in 2017, this wonderful unit includes gleaming wood floors throughout.  Living & dining room with built in period hutch.  Master bedroom with seasonal city views.  Fantastic ceramic tiled eat in kitchen with lots of new cabinets, stainless 5 burner gas stove, French door stainless fridge, stainless dishwasher, and custom machined stone counter.  Marble tiled bath.  Small, private porch plus lots of storage.  Coin op laundry and shared back yard.  Cats Ok.  INCLUDES HEAT, HOT WATER, & ELECTRICITY.|28|12/3/2018 6:53:00 PM|402653182|Suffolk|MA|D|5|2|1|0||0|3042|900|1f;0h|N||||N
RN|72429396|CN231308|AN4712|ACT|2000|49|Braeburn St.|2|1||02136|||13|12/3/2018 7:30:00 PM|671088638|Suffolk|MA|D|5|2|1|0||1|0.13|838|1f;0h|N||N||N
RN|72429432|BB900921|BB2450|ACT|2400|2|Hawthorne Place|7H|1|109|02114||West End - Hawthorne Place, 800 sq ft east facing one bedroom with a large private balcony, apprx a 16x 23 foot living /dining room, galley kitchen, upgraded windows and 3 generous closets.  Rent includes heat/ AC, water and gas cooking.  Professionally repainted, and  ready for occupancy.  Located  in a 24 hr professionally managed, elevator building with recently updated lobbies, 24 hr common laundry room and professionally landscaped common courtyard. There are 3 shopping areas in  the community, including Whole Foods/ CRP Plaza and an expansive health club with both indoor and outdoor pools, available by membership. Close to Beacon Hill, MGH, Kendall ,Financial District, Red and Green Line T and major commuting routes. A 24 hr, self park reserved  garage parking space with direct access into the building is available from $300 mo additional,  (availability subject to change).  No pets.|7|12/21/2018 12:39:00 PM|4186317|Suffolk|MA|C|3|1|1|0|N|0|999|800|1f;0h|N||N||N
RN|72429438|B8001107|AN2593|ACT|3150|119|Dorchester Street|10|1|005|02127||This spacious top-floor apartment gets loads of sunshine and features an open renovated kitchen. Both bathrooms are currently under a full renovation and will be ready by Jan 15th. Master bedroom is generous in size with a master bath. The 2nd bedroom is also generous in size with two closets. The living room is wide and open allowing ample space for additional dining or office options. This unit feels larger than the listed 932 sqft and it’s centrally located within steps to South Boston's best and most popular restaurants. Common roofdeck space with dramatic views of downtown Boston|8|12/3/2018 11:06:00 PM|786430|Suffolk|MA|C|4|2|2|0|Y|1|999999|932|2f;0h|N||N||
RN|72429511|CT004960|AC2174|ACT|3625|906|East 2nd|202|1||02127||906 East 2nd is South Boston's newest condo quality apartment building next to Pleasure Bay Beach. This new construction has all the top of the line finishes like Bosch appliances, Grohe faucets, quartz counter tops with waterfall ends, built in refrigerator/freezers, Italian cabinets creating a sleek modern look, and a private outdoor deck! Real oak floors go throughout the unit, LED lighting, in-unit laundry, 9ft ceilings, and central air/heat. Tankless water heaters ensure you'll never run out of hot water using your seamless shower with linear trench drains, Carerra marble, and Italian vanity. Steps away from jogging/bike paths, a brand new dog park, playgrounds, basketball/baseball fields, Castle Island, etc. Bus stops right on the corner. Garage parking is $200. Next 10 units receive 1 FREE MONTH! Holiday Special now through Dec. 31st: NO BROKER FEE if applications received within 24hrs of showing. 1, 2, and 3 bed options available.|15|12/4/2018 10:13:00 AM|0|Suffolk|MA|D|6|2|2|0|Y|0|99999999|1174|2f;0h|N||||
RN|72429551|BB903662|BB2432|ACT|2000|90|Centre|1|1|002|02124||Convenient Melville Park location.  Large spacious  2 to 3 bedroom unit with updated kitchen and bath and still some nice period detail throughout.  A very short walk to shopping and restaurants.  Wainright Park just around the corner.  Convenient first floor location.  Call for details|13|12/4/2018 11:16:00 AM|536875964|Suffolk|MA|D|5|2|1|0||0|0|1200|1f;0h|N||N||
RN|72429571|BB810329|NB2155|ACT|2000|1222|Washington St|2|1|104|02118||Newly renovated loft style studio available for rent above the popular Cathedral Station restaurant.  This large loft gets great light with three over-sized windows looking out over Peter's Park.  New flooring and carpets were just installed and the unit has been freshly painted. The top floor unit also features a walk in closet with stackable washer/dryer and a modern kitchen.  The location is A plus and just around the corner from the SOWA Market, Ink Block and walking distance to the Financial and Theatre Districts. The owner will include 1 parking space.|6|12/4/2018 11:43:00 AM|0|Suffolk|MA|D|2|0|1|0||1|999999|550|1f;0h|N||||
RN|72429627|TEAM0377|BB3734|ACT|1900|55|Selwyn St|B|1||02131||Bright light and just right!  Beautifully renovated second floor apartment. Private porch off the front for those beautiful days and nights! This 3 unit home is on a quiet street and is a wonderful place to call home.   Two nice sized bedrooms and 1 full bath that has a large soaking tub!  Terrific updated eat in kitchen with granite counter tops and stainless-steel appliances. From your kitchen is access to your own back porch with lots of space to stretch out or just sit and read a book. There is a spacious dining area opening to a grand living room that lets the sun right in. Gleaming hardwood floors with fresh paint throughout. Perfect New England feel with quality touches makes this place special for sure. Neatly trimmed yard, off street parking for 1 car if needed and close to public transportation.  Good credit a must. No smoking. No pets.|18|12/4/2018 1:17:00 PM|134553596|Suffolk|MA|D|5|2|1|0|N|1|0|1200|1f;0h|N||||
RN|72429657|CN204547|NB9588|ACT|2150|24|Rowell St|1|1|05V|02125||Jones Hill Bright 2 Bedrooms apartment available now. This large, sunny, condo unit offers all your need and much more. Hardwood floors throughout, central air,  updated kitchen and bathroom and private laundry. The bedrooms are large and this unit comes with a massive back yard for your enjoyment. Close to restaurants, shops and both Southie and Dorchester beaches. Only a 10 minute walk to Savin Hill T stop. Outstanding credit and work history are a must.|24|12/4/2018 2:03:00 PM|77087736|Suffolk|MA|C|5|2|1|0||0|99999999|1000|1f;0h|N||N||N
RN|72429689|CN202140|BB9589|ACT|3500|45|Delle Ave|1|1|107|02120||Newly renovated 3 bedroom, 1 bath duplex on quiet street. Steps from bustling Huntington Ave and Tremont Ave, Longwood Medical area, MFA, universities, T stations, endless shopping, dining and more. Features include three beautifully appointed bedrooms, lovely full bath with double vanity, balcony, back patio and fenced yard, hardwood flooring throughout, high ceilings, new windows and appliances and fixtures. In-unit laundry. A sparkling new home steps from all you need.|17|1/3/2019 2:14:00 PM|8617976|Suffolk|MA|D|5|3|1|0||0|1200|1200|1f;0h|N||N||
RN|72429712|NB900455|NB9117|ACT|1950|12|Commonwealth Ct.|11|1|011|02135||Modern-Style 2-bed near the T With Parking Space Available.  Very attractive and well-located two bedroom condo. As a bonus, there is an enclosed porch that is off of one of the bedrooms. There is one deeded parking space in front of the building that may be included. Storage unit in basement. This unit is only one block to the Green line and close to shops. Just a short walk to Whole Foods! Available to rent only until the end of July, 2019. Not renewable. Owner will be moving back in. Only First Month's Rent, Security Deposit and half-month's rent fee to move in. Rent is $2100 with the deeded parking space included. May also be rented for $1950 without the space.|18|12/4/2018 3:55:00 PM|262158|Suffolk|MA|C|5|2|1|0|N|1|9999|738|1f;0h|N||N||N
RN|72429716|NB10938|NB1736|ACT|2400|89|East Brookline St|1|1|104|02118||South End... E. Brookline St. Steps to Boston Medical Center and the Silver Line T. BRAND NEW RENOVATION! Entire Floor One Bedroom Apartment in professionally-managed brownstone building features front-facing living room with bay window and decorative marble fireplace, new hardwood floors throughout, brand new granite/stiainless kitchen, new custom bath, sunny bedroom with great closet space!  Common laundry. Cat ok. . Heat & hot water included. One Month Fee. Available 2/1/19.|5|12/4/2018 4:02:00 PM|0|Suffolk|MA|D|3|1|1|0||0|0|650|1f;0h|N||||
RN|72429722|CN203198|AN3355|ACT|3100|533|Cambridge Street|301|1|010|02134||An absolutely stunning home! With a stainless (Bosch) and cherry kitchen and turreted living room what a glamorous place to live. Close to everything, shopping, restaurants, bars, public transportation, you name it! With your own systems including an in unit washer/dryer, TWO GARAGE parking spaces, and easy access into town this really is Home Sweet Home.|11|12/4/2018 4:42:00 PM|-668749828|Suffolk|MA|C|4|2|2|0||1|999999|1108|2f;0h|N||||
RN|72429757|CT006790|AN4496|ACT|2000|17-19|Sunset Street|3|1||02120||Very spacious and renovated 1 Bedroom apartment on Mission Hill w/ In-Unit Laundry hookup, hardwood floor, Granite kitchen counter, front porch, big and quiet back yard! At third floor, there are a huge and nice living room, dinning area, and good size bedroom with floor to ceiling bookshelf and 2 closets. One extra room at 2nd floor with a lot of exposure to sun and opens to private deck overlook city view. Only 3 minutes walk to Green line T-stop. Short walk to shops of Brigham Circle, Stop N Shop, Longwood Medical, all the universities and college campuses like Northeastern, Wentworth, Massart, and MCPHS, and numerous museums. Nice and quiet neighborhood. Off street parking for $125.|19|12/4/2018 5:21:00 PM|524287|Suffolk|MA|D|3|1|1|0||1|5000|650|1f;0h|N||N||
RN|72429772|CN225902|AC2100|ACT|2950|137|Peterborough|11|1|105|02215||Top quality 2 bed condo in Fenway available January 1.  Great location steps to Longwood Medical Area, Kenmore Sq, Copley Sq many restaurants and more.  It features all modern finishes, updated kitchen, gleaming hardwood floors, large sunny windows, two great bedrooms and nice full-tile bathroom.  Heat/Hot water included.  Laundry and elevator in building.|8|12/6/2018 9:56:00 AM|0|Suffolk|MA|C|5|2|1|0||0|9999|700|1f;0h|N||||
RN|72429799|TM321203|AN4664|ACT|3400|67|Gates St|1|1|005|02127||Landlord paying half of the broker fee!! Oversized 2 bedroom/2 full bath duplex with 2 decks and a private yard! Kitchen features gas cooking, stainless steal appliances, granite countertops and entrance to the first deck overlooking a huge private yard. Living room comes with a gas fireplace. Two large bedrooms on the lower level with radiant heated flooring! Both bedrooms have an entrance to another deck and access to the yard and jacuzzi tub! This one wont last! Small pets may be negotiable.|27|12/4/2018 7:58:00 PM|0|Suffolk|MA|C|5|2|2|0|N|0|99999|1366|2f;0h|N||||
RN|72429813|CN230263|AN1560|ACT|2250|28|Hamilton St|1|1|05T|02136||Spacious and cozy 3 bedroom, 2 bath, duplex style apartment - available now! This unit features a large living room area, dedicated dining room, and walk through kitchen on first floor. Three bedrooms and full bath on second floor. Beautiful hardwood floors in most rooms, and generous closet space throughout. Partially finished basement with bonus office space and full bath. Dryer and washer in unit. Large fenced in yard reserved for unit. Public park with tennis and basketball courts across the street, and less than half a mile from Readville commuter station and shopping areas.    Tenant is responsible for first, security, and broker fee. References, credit check, and pay stubs required with application. Pets considered on a case by case basis. Street parking, no dishwasher in unit.|20|12/4/2018 8:51:00 PM|806761463|Suffolk|MA|B|8|3|2|0||0|3700|1600|2f;0h|N||N||
RN|72429898|NB111085|AC2453|ACT|2400|179|Howard Ave.|2|1|002|02125||Extra large 4 bedroom unit. Modern eat in kitchen, bathroom, windows, energy star heating and hot water system. The property has been lead certified compliance.|15|12/10/2018 11:55:00 AM|3407866|Suffolk|MA|D|6|4|1|0||0|2505|1200|1f;0h|N||||
RN|72429928|CN212013|AN3878|ACT|2800|25|Vinton|1|1||02127||Great 2 bedroom/ 2 bath, renovated unit with Parking. Incredible natural light, wainscoting and crown moulding. Granite and stainless kitchen, gas fire place, central A/C, all hardwood floors. Laundry in the unit. TWO outdoor decks and a private backyard space. More storage than you'll know what to do with. Bi-level apartment layout. Located steps away from Andrew Square and the beach.     This clean unit with unique detail will not last long!|28|12/5/2018 10:40:00 AM|0|Suffolk|MA|B|7|2|2|0||1|2000|1500|2f;0h|N||||
RN|72429947|CT000478|AC0155|ACT|3800|841|Parker Street|101|1|107|02120||Renovated 3 bed in Mission Hill in the original Charles Bulfinch school. This updated apartment is on the first floor and has a separate, private entrance that leads directly into the open living room.  The kitchen features a huge granite peninsula with stainless steel appliances. The layout is ideal for roommates, as the bedrooms are even sized. There is also central air and one parking space for rent. The building has on-site laundry facilities and a common courtyard. Students Ok!|15|12/5/2018 11:17:00 AM|0|Suffolk|MA|C|5|3|1|0|N|0|0|1082|1f;0h|N||||
RN|72429956|B8000903|AC0770|ACT|2150|9|Selden|1|1|002|02124||WOW_DE-LEADED 1st Floor apartment !! Immediately ready for your occupancy NOW!. This recently updated 3 bedroom unit has all the space one needs!  Lovely layout with 3 good size bedrooms, large renovated  kitchen, new bathroom and living room.  Nice beautiful hardwood floors throughout the apartment match the freshly painted interior.  Master bedroom leads to large heated enclosed porch area.  Brand new washer and dryer in your unit so no more going to the laundromat!!  The exterior was painted within the last year.  Tenant is responsible for their own utilities.  Easy 10 min walk to the commuter rail in one direction and 12 min walk to Ashmont in the other direction - perfect location.    Any agent should pre-qualify their prospective tenant due to good credit (credit report), verifiable income (paystubs), and good references are a must.  First, security deposit and brokers fee are to be paid by tenant at execution of lease agreement.  NO PETS & NO SMOKING|21|12/5/2018 11:34:00 AM|0|Suffolk|MA|D|6|3|1|0|N|0|9999|1380|1f;0h|N||||
RN|72429957|CT000478|AC0155|ACT|3900|841|Parker Street|201|1|107|02120||Renovated 3 bed in Mission Hill in the original Charles Bulfinch school. This updated apartment is on the second floor, and features an open living room/kitchen layout. The kitchen has a granite peninsula with stainless steel appliances. Great layout for roommates. There is also central air and one parking space for rent. The building has on-site laundry facilities and a common courtyard. Students Ok!|14|12/5/2018 11:34:00 AM|0|Suffolk|MA|C|5|3|1|0|N|0|0|1062|1f;0h|N||||
RN|72429979|CN216510|NB5143|ACT|2100|141|Arlington St|5|1||02116||- Galley kitchen with granite counter tops!  - Stainless steel appliances!  - Heat and hot water included!  - Laundry on site!  - Hardwood floors!  - Private Roof Deck!    Flexible Lease Terms!|11|12/5/2018 12:03:00 PM|536895489|Suffolk|MA|C|3|1|1|0||0|0.01|357|1f;0h|N||||
RN|72429980|CT000478|AC0155|ACT|5500|176|Hillside Street|3|1|107|02120||Beautifully renovated and sunny 3rd & 4th floor duplex. The first level features an open living & dining area with built-in bookcase, large windows, fireplace and high ceilings, as well as an open kitchen with large island, granite counter tops and stainless steel appliances. The second level features the sunny master bedroom with skylights and a unobstructed city views! This apartment features 2 large bathrooms and in-unit laundry. Each floor also has its own private fenced in deck. Students Ok!|20|12/5/2018 12:04:00 PM|0|Suffolk|MA|C|6|4|2|0||0|0|1821|2f;0h|N||||
RN|72429992|CT000478|AC0155|ACT|5000|1615|Tremont Street|1|1|107|02120||Gut renovated 4 bedroom duplex unit featuring 2 full bathrooms, stainless steel appliances, granite countertops, patio, central AC, and in-unit laundry! In a great location, steps to Brigham Circle shopping, Northeastern University, Longwood Medical Area, and both Green & Orange Lines.  Parking Available for rent.  Students Ok!|8|12/5/2018 12:17:00 PM|0|Suffolk|MA|C|6|4|2|0||0|0|1440|2f;0h|N||||
RN|72429995|BB981854|BB5919|ACT|2500|54|Temple St|2|1|102|02114||Beautiful and spacious parlor level one bedroom one bathroom on quintessential Beacon Hill block. The newly renovated kitchen with top-of-the line appliances and granite counter-tops features a large island. The kitchen opens to a spacious living/dining area that offers plenty of light and includes a handsome brick fireplace.  Down the hall you will find a generously sized bedroom with great closet space. Hardwood floors throughout, fabulous storage, and common laundry in the basement. Last month's rent not required upfront. Steps from the State House and Beacon Hill’s coveted restaurants, shops, and transportation, this unit is truly a must-see!|11|12/5/2018 12:20:00 PM|29390841|Suffolk|MA|C|3|1|1|0||0|0.01|626|1f;0h|N||N||
RN|72429998|CT000478|AC0155|ACT|6350|1615|Tremont Street|2|1|107|02120||Huge 5 Bedroom Duplex in a Brigham Circle rowhouse! Features 3 Floors of Living Space, open granite kitchen/island with stainless steel appliances and huge living room with private back deck. Additional amenities include in-unit Laundry, central AC, and 2 full bathrooms! Very conveniently located on Tremont St in Brigham Circle. Steps to Brigham Circle shopping, Northeastern university, Longwood Medical Area, and both the Green & Orange Lines. Parking available. Students Ok!|14|12/5/2018 12:28:00 PM|16777215|Suffolk|MA|D|7|5|2|0||0|0|1660|2f;0h|N||||
RN|72430016|A8000005|BB5774|ACT|1900|14|O'Connell|1|1|05E|02124||Great Location!  Lower Mills right near Carney Hospital.  First floor, private entrance of a two family.  Large unit with foyer, 2 bedrooms, living room, dining room, kitchen, bath.  Unit freshly painted, refinished bath, new appliances, w/d hook up in basement!  Nice hardwood flooring, rear deck and patio.  No Smoking.  No pets.  Strong credit and references please.  Easy to show!|17|12/5/2018 12:51:00 PM|0|Suffolk|MA|D|5|2|1|0||0|99999|1100|1f;0h|N||||
RN|72430035|CN200504|AN2838|ACT|4800|721|East 2nd Street|2|1|005|02127||New Construction for spacious 4 bedroom, 2 full bath apartment in a great neighborhood in South Boston. Laundry in Unit and Hot water included in rent. Available 01/01/2019.|7|12/5/2018 1:28:00 PM|0|Suffolk|MA|B|5|4|2|0|U|0|1500|1500|2f;0h|N||N||N
RN|72430112|BB984916|BB8162|ACT|1500|103|Buttonwood|2|1||02125||Cozy 1 bedroom with laundry in unit. Amazing location in Polish Triangle right by the T Stop (Andrew Square and JFK/UMass)|5|12/5/2018 3:30:00 PM|0|Suffolk|MA|C|2|1|1|0||0|9999|9999|1f;0h|N||||
RN|72430118|CN207401|AC1396|ACT|2750|110|Beverly Street|311|1||02114||**NO FEE** Sublet available at "The Victor" in downtown Boston. This studio features high end appliances, floor to ceiling windows, large walk in closet, in-unit laundry, and many luxury building amenities include a fitness center, basketball court, club rooms, rooftop deck, etc.|5|12/6/2018 9:57:00 AM|0|Suffolk|MA|D|3|0|1|0||0|999999|576|1f;0h|N||||
RN|72430133|CN227431|NB4885|ACT|2200|323|Beacon Street|8|1|101|02116||Your perfect furnished studio apartment! The unit has hardwood floors throughout, a cast iron 4 post bed, and a flat screen TV. Heat, hot water, and electricity are all included in rent! The studio has high ceilings and large windows that allow plenty of natural light. There is space for a desk or sofa as well as the bed! Small kitchenette and spacious bathroom. There is plenty of storage in this unit as well! This unit is front facing looking out onto beautiful Beacon Street.|10|12/5/2018 4:06:00 PM|1225000377|Suffolk|MA|D|1|0|1|0||0|350|350|1f;0h|N||||
RN|72430180|TM327588|AN2383|ACT|2800|151|Tremont Street|17K|1|108|02111||Desirable upper floor convertible one bedroom with private balcony and views over looking the Boston Common, Charles River, Back Bay and beyond.  This unit features an upgraded kitchen with stainless steel appliances and granite counter tops.  Updated bathroom and exceptional closet space through out.  Freshly painted and ready to move in!  Tremont on the Common features 24-hour concierge, outdoor pool, fitness room, and common function room available for private use.  Monthly rental parking is available as well as a overnight guest parking.  Must see unit in an exceptional location with wonderful amenities.|10|12/5/2018 5:22:00 PM|0|Suffolk|MA|C|2|1|1|0|N|0|605|605|1f;0h|N||Y|N|
RN|72430229|BB801363|BB5194|ACT|1895|99|HUDSON|G-BF|1|110|02111||SUNNY! TERRIFIC DOWNTOWN LOCATION! Proximity card access at main entry; Common Area CCTV surveillance systems; Commercial Laundry in Bldg. on lower level.  Accessible to Subway Lines and Stops   ORANGE LINE @ TUFTS MEDICAL aprx. 1-3 minute walk (0.16 miles)  ORANGE LINE @ CHINATOWN aprx. 5-6 minute walk (0.21 miles)  RED LINE @ SOUTH STATION aprx. 7-8 minute walk (0.43 miles)  GREEN LINE @ BOYLSTON ST. aprx. 5-7 minute walk. (0.31 miles)  SILVER - TUFTS Medical Center aprx. 1-3 minute walk (0.16 miles)    Bus Routes and Stops  SL WASH. - Washington St & TUFTS MEDICAL CENTER (0.14 miles)  11 - Washington St & Kneeland St (0.17 miles)  501 - Surface Artery & Beach St (0.2 miles)  500 - Surface Artery & Beach St (0.2 miles)  504 - Surface Artery & Beach St (0.2 miles)  505 - Surface Artery & Beach St (0.2 miles)  553 - Surface Artery & Beach St (0.2 miles)  556 - Surface Artery & Beach St (0.2 miles)  554 - Surface Artery & Beach St (0.2 miles)  558 - Surface Artery & Beach St (0.2 miles)|3|12/5/2018 7:45:00 PM|0|Suffolk|MA|D|3|1|1|0||0|9999|673|1f;0h|N||||
RN|72430267|NB113443|AN2449|ACT|2150|145|Lake Shore Rd|4|1|04W|02135||Sunny Two Bedroom Apartment in Towne Estates, this hidden gem is in a great location near Boston College on the Brighton/Newton Line. Apartment includes 2 assigned parking spots, Heat, Hot water, and extra Storage. The Apartment also has Central Air and the association swimming pool just out the back door. Short walk to Express Bus to downtown, 57 Local or B Green Line train. For the golfers there is a Golf Course right next door to Property. The picture of parking displayed shows the assigned spots 571 and 572 that goes along with the parking. The lease terms are starting February 1, 2019 for 16 months or 19 months with renewals on either June or September 2020. Owner willing to rent short term from February through either May 31 or August 31 2019. Owner will respond to all inquiries. This listing is "entry only", you must contact the owner directly.|9|12/5/2018 10:05:00 PM|536870911|Suffolk|MA|C|4|2|1|0||2|0.02|825|1f;0h|N||N||
RN|72430338|CT002054|NB3369|ACT|2700|366|Geneva|3|1|002|02122||Newly Renovated spacious 4 bedroom in Fields Corner. Updated kitchen and bath, new paint and gleaming hardwoods through-out.|7|12/6/2018 9:32:00 AM|65011708|Suffolk|MA|B|6|4|1|0||0|0|1300|1f;0h|N||||
RN|72430344|CT002054|NB3369|ACT|2700|56|Shepton st|2|1|04S|02124||Spacious 4 bedroom in Ashmont. Living room has a working fireplace, dining room with built-in hutch and stained glass window. freshly painted and hardwood just been refinished|4|12/6/2018 9:36:00 AM|65011708|Suffolk|MA|D|7|4|1|0|N|0|5000|1700|1f;0h|N||N||
RN|72430350|NB900540|BB2450|ACT|3250|147|B Street|2|1|005|02127||Superior location in South Boston near Seaport and close to South End! Super convenient to all Boston has to offer & short walk to Broadway MBTA!   Pristine newer construction 2Bed/2Bath townhouse style !  This wonderful home features state of the art kitchen with gas stove, custom-made wood blinds & Levolor retractable blinds, spa like bathrooms, full washer/dryer in unit, huge private storage area, bike & common storage area, private deck area and includes deeded offstreet parking space.|21|12/6/2018 9:42:00 AM|6291454|Suffolk|MA|C|5|2|2|0|Y|1|0|1100|2f;0h|N||N||
RN|72430382|TM332017|BB4464|ACT|3900|137|N St|1|1|005|02127||City Point Brick Bi-level condo that's currently under construction and will be available for rent on February 1st. Great location that is just steps to M Street beach and just minutes to the South Boston Seaport...High-end renovation with all the amenities - The photos are from another property that the developer just finished and have the exact same finishes as the subject building. HVAC, in-unit laundry, patio yard, hardwood floors and a contemporary kitchen with white cabinets, a quartz countertop, and black stainless steel appliances.|7|12/6/2018 2:01:00 PM|1006645514|Suffolk|MA|C|5|3|2|0||0|1500|1400|2f;0h|N||N||N
RN|72430389|CN204988|AN3342|ACT|40000|1|Franklin Street|5302|1|108|02110||Spectacular and exquisitely finished 53rd floor 3,172 SF furnished rental at Millennium Tower's coveted Grand Residences. The incredible professionally designed 3 bedroom, 4.5 bath unit features unparalleled panoramic Southwestern views & a sophisticated floorplan showcasing the stunning sunset overlooking the Back Bay, Boston Common & Charles River. A modern living/dining area is framed by 48 feet of glass & is the ultimate in entertaining spaces. Adjacent is a luxurious Calacatta marble kitchen w/ Poggenpohl cabinetry, Subzero/Wolf appliances & window-walled reading nook. Master suite offers his/her baths & 3 walk-in custom closets. Somfy motorized roller shades throughout. Full Furnishings/Wall Decor & 2 Valet Parking spaces complete this rental. Standing at the center of a revitalized downtown Boston, Millennium Tower features 5-star amenities including a 24/7 concierge, 2 story residents-only club, indoor pool, outdoor terrace & FLX fitness & spa.|19|12/6/2018 10:46:00 AM|262147|Suffolk|MA|C|5|3|4|1|Y|2|0|3172|4f;1h|N||||
RN|72430417|CT006790|AN4496|ACT|4200|17|Sunset Street|1|1||02120||very nicely renovated 4 Bed/2.5 bath duplex apartment, In-Unit Laundry, AC, Granite kitchen counter, Both front and back porch, big and quiet back yard! It has nice size living room, eat in kitchen, 3 full size and 1 smaller size bedrooms, and one full and one half bath on 1st floor; a full bath and the whole floor finished lower level which can be used for entertainment/activity/work space, etc. Nice private deck overlook quiet back yard. Fresh paint and newly Renovated Kitchen w/ Granite Counters. Only 3 minutes walk to Green line T-stop. Short walk to shops of Brigham Circle, Stop N Shop, Longwood Medical, all the universities and college campuses like Northeastern, Wentworth, Massart, and MCPHS, and numerous museums. Quiet neighborhood. Designated Off street parking with extra $125/each.|25|12/8/2018 12:36:00 PM|0|Suffolk|MA|D|6|4|2|1||1|5000|1700|2f;1h|N||N||
RN|72430447|CN231152|AN4087|ACT|1900|88|Walnut Ave|1|1|004|02119||Spacious and clean 1 Bedroom with 2 additional rooms that can be used as an office or extra storage. Kitchen has plenty of cabinet space and pantry. Living room has marble fireplace. 1 full bathroom with tub and shower plus one half bath. Access to private backyard with fire pit. Walking distance to public transportation, super markets, restaurants, schools. 1st and last month required, no security deposit.|8|12/6/2018 1:38:00 PM|4194304|Suffolk|MA|B|5|1|1|1|N|0|2528|1000|1f;1h|N||N||N
RN|72430544|CN231152|AN4087|ACT|1900|43|Dale st|2|1|004|02119||Spacious and clean 1 bedroom Victorian Townhouse that has been newly renovated. Living room has bay windows and marble fireplace; Dining room plenty of sun light; additional office space; 1 full bathroom; Kitchen has gas range, oak cabinets with lots of storage. Bedroom has built in closets. Walking distance to Dudley Square, T station, Grocery stores, Laundromat, Schools. Easy on street parking - no permit needed.|6|12/6/2018 2:42:00 PM|131465210|Suffolk|MA|D|5|1|1|0|N|0|2300|1000|1f;0h|N||N||N
RN|72430546|CN222099|AN4930|ACT|1800|16|Creighton|3|1|007|02130||Great Deal!! Large & Bright Apartment located in the Hyde Square section of JP. Short walk to neighborhood bars/ restaurants, and just a 4 minute (0.2 mile) walk to the Whole Foods on Centre Street. The area offers tons of street parking and easy access to public transportation- great location for Downtown or Longwood commuters. Don't miss this great deal!!|21|12/6/2018 2:42:00 PM|832831946|Suffolk|MA|D|4|2|1|0||0|800|800|1f;0h|N||||
RN|72430547|CN231152|AN4087|ACT|1900|43|Dale st|3|1|004|02119||Spacious and clean 1 bedroom/plus huge extra room - Victorian Townhouse that has been newly renovated. Living room and Dining room have plenty of sun light; huge additional office space; 1 full bathroom; Kitchen has newer range, oak cabinets with lots of storage. Bedroom has built in closets. Walking distance to Dudley Square, T station, Grocery stores, Laundromat, Schools. Easy on street parking - no permit needed.|8|12/6/2018 2:42:00 PM|132513785|Suffolk|MA|B|5|1|1|0||0|2300|1000|1f;0h|N||N||N
